tên file,transcript,duration
FPTOpenSpeechData_Set002_V0.1_008522.mp3,"Nếu chụp xa , ở ngoại thành Hà Nội , chi phí có thể tốn kém hơn .",4.728
FPTOpenSpeechData_Set002_V0.1_004287.mp3,"Thỉnh thoảng hắn còn kể chuyện , pha trò tếu táo làm Thu cười rinh rích .",5.232
FPTOpenSpeechData_Set001_V0.1_009407.mp3,thực vật thủy sinh vì sao không thối rữa,3.84098
FPTOpenSpeechData_Set001_V0.1_004699.mp3,đây đúng là tàu đi đến New York phải không,3.84098
FPTOpenSpeechData_Set001_V0.1_010817.mp3,trong khi đó đội chủ nhà mải mê ép sân và bắt đầu bộc lộ những bất cẩn chết người,4.39056
FPTOpenSpeechData_Set002_V0.1_003347.mp3,"Họ đi ngược hết sông Đà , lại thả thuyền trôi xuôi .",4.536
FPTOpenSpeechData_Set002_V0.1_010800.mp3,"Như vậy thông tin rất là kỹ , đủ để đại biểu thống nhất cao .",4.344
FPTOpenSpeechData_Set002_V0.1_002779.mp3,Dạo này bác Fil làm loạn hết cả thớt lên nha!,3.936
FPTOpenSpeechData_Set002_V0.1_001556.mp3,"Trong nhóm thực phẩm , giảm nhiều nhất phải kể đến các loại rau , củ , quả .",5.904
FPTOpenSpeechData_Set001_V0.1_011941.mp3,một cảm giác bẽ bàng tủi hổ len lỏi trong đầu óc hồng vân,5.06498
FPTOpenSpeechData_Set002_V0.1_006499.mp3,"Chúng tôi yêu nhau với tình đầu thánh thiện , thuần khiết !",4.536
FPTOpenSpeechData_Set002_V0.1_001563.mp3,"Do hoàn cảnh gia đình , em luôn mặc cảm , sống trầm lặng , ít nói .",5.544
FPTOpenSpeechData_Set002_V0.1_010464.mp3,"Các sao của chúng ta đang ngày càng tài , đó là tài làm nhức óc khán giả .",6.744
FPTOpenSpeechData_Set002_V0.1_005807.mp3,"Cảnh sát tạm thời xác định , cái chết của cô gái là do tai nạn .",4.224
FPTOpenSpeechData_Set002_V0.1_006515.mp3,"Cơ hoành này nằm giữa ngực và bụng , giữ nhiệm vụ quan trọng trong việc thở .",6.096
FPTOpenSpeechData_Set001_V0.1_005851.mp3,trong khi đó người chiến thắng trong cặp đấu giữa Croatia nhật bản sẽ cạnh tranh suất vé còn lại cùng Australia,5.61698
FPTOpenSpeechData_Set002_V0.1_008248.mp3,Tay vợt hiện đứng thứ tư thế giới chưa có danh hiệu Grand Slam nào.,4.008
FPTOpenSpeechData_Set002_V0.1_004932.mp3,"Nghĩ đến tuổi già kẽo kẹt , chị rùng mình , rồi quyết định nhận con nuôi .",5.976
FPTOpenSpeechData_Set002_V0.1_002172.mp3,Quân đội Israel hiện chưa đưa ra bất kỳ bình luận nào về thông tin này.,4.416
FPTOpenSpeechData_Set002_V0.1_009392.mp3,xin chào tên tôi là mai takagi tôi đã đặt chỗ trước,4.584
FPTOpenSpeechData_Set001_V0.1_011130.mp3,hệ thống phòng ngự tài năng và giàu kinh nghiệm,4.36898
FPTOpenSpeechData_Set002_V0.1_010382.mp3,"Giờ cầm đến nhà ga , nhân viên lại nói đến hỏi lại đại lý .",5.352
FPTOpenSpeechData_Set001_V0.1_011419.mp3,ngôn ngữ máy cơ bản và gần như mạnh nhất của các lập trình viên cao cấp,5.44898
FPTOpenSpeechData_Set002_V0.1_005277.mp3,cám ơn tôi cũng có thể mua cà vạt ở đó chứ,4.104
FPTOpenSpeechData_Set002_V0.1_002848.mp3,Đô đốc hải quân Ngô Thắng Lợi năm ngoái cũng đến thăm tàu sân bay Carl Vinson.,5.424
FPTOpenSpeechData_Set001_V0.1_001712.mp3,tôi muốn giới thiệu quí vị với một người quí vị tốt của tôi,4.77698
FPTOpenSpeechData_Set002_V0.1_009807.mp3,"Nhưng vấn đề sau đó vẫn sẽ tồn tại , là mối lo về áp lực lạm phát .",5.664
FPTOpenSpeechData_Set002_V0.1_004108.mp3,"Ba Vì là huyện nghèo , diện tích lúa rất ít .",5.976
FPTOpenSpeechData_Set002_V0.1_010065.mp3,"Chúa phù hộ chị ấy , chị ấy đã tìm được nơi thanh thản hơn .",4.728
FPTOpenSpeechData_Set002_V0.1_003860.mp3,"Thế nhưng năm nay , lượng Việt kiều mua nhà không nhiều .",4.176
FPTOpenSpeechData_Set002_V0.1_009722.mp3,"Mình thiếu tiền đến mức đói dài mặt , luôn luôn là như vậy .",5.424
FPTOpenSpeechData_Set001_V0.1_000350.mp3,do vậy việc y án sơ thẩm là hoàn toàn có cơ sở,4.29698
FPTOpenSpeechData_Set002_V0.1_003000.mp3,Sự náo động kéo dài chừng bốn tiếng thì Saphira từ trên không sà xuống.,6.624
FPTOpenSpeechData_Set002_V0.1_008456.mp3,Vòng samba vừa rồi tôi bị anh mắng cho một trận lên bờ xuống ruộng.,5.976
FPTOpenSpeechData_Set001_V0.1_009640.mp3,chính phủ hỗ trợ hộ nghèo xây nhà ở,4.24898
FPTOpenSpeechData_Set002_V0.1_010396.mp3,"Cô quê ở Lý Nhân , Hà Nam , nhà làm ruộng .",4.296
FPTOpenSpeechData_Set002_V0.1_009825.mp3,"Thằng nhóc càng lớn càng nghịch ngợm , phải mướn người trông .",5.064
FPTOpenSpeechData_Set002_V0.1_008458.mp3,"Ngoài ra , có những người , cả nam lẫn nữ , không thích bao cao su .",4.344
FPTOpenSpeechData_Set002_V0.1_002808.mp3,"Nhưng thực chất là do quản lý lỏng lẻo , các cán bộ thi hành không đúng trách nhiệm .",5.352
FPTOpenSpeechData_Set001_V0.1_001490.mp3,san hô chỉ có ở vùng biển nhiệt đới,4.15298
FPTOpenSpeechData_Set002_V0.1_004025.mp3,"Cuộc sống của tôi rất đơn giản , rất coi trọng vị trí của gia đình .",5.376
FPTOpenSpeechData_Set002_V0.1_007375.mp3,"Còn rất nhiều những nghệ sỹ , đoàn nghệ thuật quốc tế khác nữa .",5.616
FPTOpenSpeechData_Set002_V0.1_009266.mp3,"Hết hồn hết vía , anh tài xế bỏ chạy về làng hô hoán , kể với người dân .",4.296
FPTOpenSpeechData_Set001_V0.1_010461.mp3,mẫu này sản xuất năm hai ngàn lẻ ba với hai phiên bản thể thao hai cửa và mui trần nạm gỗ,5.40294
FPTOpenSpeechData_Set002_V0.1_008230.mp3,Safe Mode đã xuất hiện từ phiên bản Windows 95.,3.624
FPTOpenSpeechData_Set002_V0.1_002531.mp3,Mình search với teen Puri thì không thấy không thể down được.,3.768
FPTOpenSpeechData_Set002_V0.1_009416.mp3,"Anh chàng này tên là Cương , cao ráo và khỏe mạnh .",4.104
FPTOpenSpeechData_Set002_V0.1_001933.mp3,"Bên cạnh đó , không chờ đợi , cơ quan điều tra đã vào điều tra .",5.304
FPTOpenSpeechData_Set002_V0.1_000985.mp3,"Chia tay với chồng , Nguyễn Thị Huyền một mình nuôi con .",3.816
FPTOpenSpeechData_Set002_V0.1_002435.mp3,"So về kích thước, Peugeot 508 ở tầm giữa so với 407 và 607.",5.208
FPTOpenSpeechData_Set002_V0.1_001589.mp3,"Vị cay của tỏi có tác dụng sát khuẩn , chữa lỵ .",5.136
FPTOpenSpeechData_Set002_V0.1_003469.mp3,"Nếu không có tín hiệu này , thị trường có thể sẽ hồi phục chậm hơn .",5.352
FPTOpenSpeechData_Set002_V0.1_011383.mp3,"Họ ví phụ nữ như cây đàn , nam giới là nhạc công .",3.936
FPTOpenSpeechData_Set002_V0.1_008309.mp3,Juliet nhìn theo đôi vai chắc nịch đang lướt xa dần.,4.488
FPTOpenSpeechData_Set001_V0.1_012513.mp3,quân đội mỹ muốn chế tạo những máy bay tự động hoàn toàn vì những chiếc mà họ đang có vẫn cần được sự điều khiển bởi con người,6.65833
FPTOpenSpeechData_Set001_V0.1_006764.mp3,thân khô làm củi,3.81698
FPTOpenSpeechData_Set002_V0.1_009760.mp3,cơn đau nhói lan tới tai và cổ của tôi,4.104
FPTOpenSpeechData_Set002_V0.1_009566.mp3,"Chúng quên mất là đang ăn cả đuôi mình , bất chấp kết cục ra sao !",4.464
FPTOpenSpeechData_Set002_V0.1_002065.mp3,"Sao anh không tiếp tục , biết đâu anh cũng sẽ yêu em ?",4.104
FPTOpenSpeechData_Set001_V0.1_008611.mp3,truyện khốc liệt kịch cũng gay gắt hận thù nhưng kết thúc trong nồng ấm,5.47298
FPTOpenSpeechData_Set002_V0.1_011282.mp3,"Cung cấp cho người dùng hàng ngàn ứng dụng , trò chơi khác nhau .",4.416
FPTOpenSpeechData_Set001_V0.1_007779.mp3,những năm trước doanh số tăng trưởng mạnh nhờ những mẫu xe tiết kiệm nhiên liệu giá cả thấp,4.86294
FPTOpenSpeechData_Set002_V0.1_005841.mp3,"Phần kính ở phía trước và sau , và các mảnh kim loại vây xung quanh .",3.696
FPTOpenSpeechData_Set001_V0.1_008765.mp3,bạn luôn biết cần phải làm gì cần tin ai,4.82498
FPTOpenSpeechData_Set001_V0.1_000114.mp3,hệ thống phòng ngự tài năng và giàu kinh nghiệm,3.76898
FPTOpenSpeechData_Set002_V0.1_005251.mp3,"Mà đa phần những bài Su hát , những ca khúc Su viết đều bằng tiếng Anh .",4.944
FPTOpenSpeechData_Set002_V0.1_002832.mp3,Các đội bóng Italia tỏ ra rất năng động trong việc mua sắm cầu thủ mới.,4.848
FPTOpenSpeechData_Set001_V0.1_013492.mp3,cô ấy nói cô ấy chưa từng điền cái nào trước đây,3.62498
FPTOpenSpeechData_Set002_V0.1_000860.mp3,tôi nghĩ bệnh khó tiêu làm ông bị đau bụng,4.056
FPTOpenSpeechData_Set001_V0.1_002064.mp3,chỉ có hai mẹ con bà góa cho bà ăn mày ăn và ngủ nhờ nên được cứu,5.49698
FPTOpenSpeechData_Set002_V0.1_002637.mp3,Chưa kể đồ chơi option nó rất xa so với xe mình.,4.656
FPTOpenSpeechData_Set002_V0.1_003389.mp3,"Em đã cố chạy theo , cố gọi tên anh , cố níu giữ bước chân anh .",5.976
FPTOpenSpeechData_Set001_V0.1_012376.mp3,trong bảng e không có đối thủ nào tỏ ra xứng tầm với đội tuyển đảo quốc sương mù,4.40425
FPTOpenSpeechData_Set001_V0.1_004481.mp3,anh có thể gọi khách sạn có cùng hạng lấy một phòng cho tôi được không,4.63298
FPTOpenSpeechData_Set002_V0.1_002185.mp3,Anh chàng gì năm ấy sau khi độ chế Jolie xong giờ đang rao bán xe.,4.584
FPTOpenSpeechData_Set002_V0.1_003234.mp3,nếu anh có phiếu giảm giá làm ơn cho thấy,6.768
FPTOpenSpeechData_Set001_V0.1_005317.mp3,có rất nhiều yếu tố may rủi ở đây,4.41698
FPTOpenSpeechData_Set002_V0.1_005784.mp3,"Quán nghệ sĩ cũng là nơi gặp gỡ , giao lưu giữa nghệ sĩ và người hâm mộ .",5.424
FPTOpenSpeechData_Set001_V0.1_006679.mp3,những người làm nông nghiệp như chúng tôi cứ thấy nói tăng giá là sợ lắm,4.44098
FPTOpenSpeechData_Set001_V0.1_001168.mp3,tôi bị đau răng tôi có thể lấy thuốc gì để chữa ạ,5.28098
FPTOpenSpeechData_Set001_V0.1_000354.mp3,chừng nào thì khu bị đóng cửa sẽ mở cửa cho xe đi,4.41698
FPTOpenSpeechData_Set002_V0.1_000799.mp3,"Phát đạn chát chúa vang lên , trúng vào tường cầu thang .",6.096
FPTOpenSpeechData_Set002_V0.1_010149.mp3,"Làm tốt công tác phòng , chống dịch bệnh .",3.6
FPTOpenSpeechData_Set002_V0.1_005051.mp3,"Tại đây, hãy click chọn vào Cài đặt âm thanh rồi click xuống mục Thông thường.",5.952
FPTOpenSpeechData_Set001_V0.1_012491.mp3,tên chùa thiên mụ gắn với truyền thuyết về bà tiên áo đỏ,4.77698
FPTOpenSpeechData_Set002_V0.1_006911.mp3,làm ơn cho tôi gửi hộ chiếu của mình vào két an toàn,5.136
FPTOpenSpeechData_Set002_V0.1_007728.mp3,Nhưng cả lần này nữa Valentina đã can thiệp vào và trách móc cả hai người.,6.312
FPTOpenSpeechData_Set002_V0.1_001767.mp3,"Các tác phẩm hội họa Ý , trung lưu Hà Lan và Pháp .",4.104
FPTOpenSpeechData_Set002_V0.1_001295.mp3,"Những đứa trẻ nghèo tình thương , sự nghiêm khắc , và quan tâm tinh tế của bố mẹ .",5.064
FPTOpenSpeechData_Set002_V0.1_011418.mp3,"Đi ăn với em vợ , anh Sơn cũng để em trả .",3.864
FPTOpenSpeechData_Set002_V0.1_005434.mp3,"Tuy nhiên , thực tế , tình hình diễn ra ngược lại .",3.936
FPTOpenSpeechData_Set001_V0.1_011791.mp3,lạp xường cũng vậy màu sắc càng đỏ bắt mắt dứt khoát là màu công nghiệp,5.52098
FPTOpenSpeechData_Set002_V0.1_003937.mp3,"Mục tiêu tăng trưởng kinh tế cơ bản đạt , tín dụng chuyển hướng vai trò .",5.544
FPTOpenSpeechData_Set001_V0.1_009761.mp3,anh cảm thấy thế nào từ khi có bé thùy linh,4.82498
FPTOpenSpeechData_Set002_V0.1_005856.mp3,anh có thể đánh dấu trên vali của tôi được không,4.056
FPTOpenSpeechData_Set002_V0.1_000650.mp3,tôi thực sự cần phải đến gặp bác sỹ càng sớm càng tốt,3.936
FPTOpenSpeechData_Set001_V0.1_009900.mp3,máy phun nước này -N cho vườn -N cây có nhiều -N,3.96098
FPTOpenSpeechData_Set002_V0.1_000690.mp3,có một dịch vụ phục vụ đua đón từ khách sạn sheraton không,4.632
FPTOpenSpeechData_Set001_V0.1_011415.mp3,đây là giờ làm việc của chúng tôi nó mất khoảng ba mươi đến bốn mươi phút thưa ông,3.93698
FPTOpenSpeechData_Set002_V0.1_003174.mp3,"Những lúc ốm đau , em thấy mọi người khổ vì em quá .",6.24
FPTOpenSpeechData_Set002_V0.1_009535.mp3,"Nên chọn căn phòng thoáng gió , ánh sáng vừa đủ , môi trường xung quanh yên tĩnh .",5.856
FPTOpenSpeechData_Set002_V0.1_010560.mp3,"Đến hiện tại , công trình ngày càng vươn cao hơn .",4.896
FPTOpenSpeechData_Set002_V0.1_009462.mp3,"Hương nước mắt chực trào , ôm con chặt hơn , kể tiếp về những lầm lỗi đã qua .",5.304
FPTOpenSpeechData_Set002_V0.1_003248.mp3,"Phần hình ảnh được chăm chút kĩ lưỡng , công phu .",4.632
FPTOpenSpeechData_Set002_V0.1_000308.mp3,Sapa huyền ảo Hà Nội muôn nẻo ngõ Phở lang thang ký,5.304
FPTOpenSpeechData_Set001_V0.1_003532.mp3,liếc qua ô khóa bị hư hỏng nặng và có dấu vết cạy phá,6.23521
FPTOpenSpeechData_Set002_V0.1_004962.mp3,ôi mọi người đang nhảy rất cuồng nhiệt nó quá nhiều,4.416
FPTOpenSpeechData_Set002_V0.1_001929.mp3,"Tệ là ở chỗ , đây là cũng là mục tiêu khó với nhất .",5.784
FPTOpenSpeechData_Set002_V0.1_005650.mp3,"Sự việc lập tức rùm beng , gây xôn xao dư luận thế giới .",4.224
FPTOpenSpeechData_Set002_V0.1_006076.mp3,"Có lúc nằm chờ , cất giấu ma túy trên hang núi .",3.936
FPTOpenSpeechData_Set002_V0.1_006902.mp3,"Qua sàng lọc , công an phường đã xác định được hung thủ .",5.52
FPTOpenSpeechData_Set002_V0.1_003730.mp3,"Rất may , đồng chí Hiệu chỉ bị thương nhẹ .",4.344
FPTOpenSpeechData_Set002_V0.1_005029.mp3,Alexandrov để cân bằng tỉ số giữa hai đội Việt Nam và Bulgaria.,6.456
FPTOpenSpeechData_Set001_V0.1_004965.mp3,tôi bắt đầu nghe tiếng chim kêu quàng quạc bay về núi,3.72098
FPTOpenSpeechData_Set002_V0.1_011663.mp3,có xe buýt con thoi xuống thị trấn không,3.864
FPTOpenSpeechData_Set001_V0.1_013494.mp3,Việt Nam đầu tư ba dự án thủy điện tại Lào,3.69698
FPTOpenSpeechData_Set002_V0.1_011332.mp3,"Đảo có nhiều miệng núi lửa , chỗ nào cũng có đá ong .",6.096
FPTOpenSpeechData_Set002_V0.1_011541.mp3,nó có phong cảnh tuyệt đẹp của vùng diamond head,4.944
FPTOpenSpeechData_Set002_V0.1_005539.mp3,"Biết hoàn cảnh của cô bé , một chủ cửa hàng cơm đã nhận Thương .",4.344
FPTOpenSpeechData_Set002_V0.1_001406.mp3,một bộ phim hành động hay đang được trình chiếu bây giờ,4.416
FPTOpenSpeechData_Set002_V0.1_000953.mp3,tôi quan tâm đến nghệ thuật điêu khắc hiện đại,5.064
FPTOpenSpeechData_Set002_V0.1_005515.mp3,"Kỹ thuật chế tác tinh xảo , mang dấu ấn của thời hiện đại .",3.936
FPTOpenSpeechData_Set001_V0.1_000032.mp3,kịch sến nhiều tập làm tôi oải quá tôi sẽ tắt TV,3.84098
FPTOpenSpeechData_Set002_V0.1_007916.mp3,"Nếu chị ấy cự tuyệt cháu Pierre, thì em xin cáng đáng nó cho anh.",6.0
FPTOpenSpeechData_Set002_V0.1_004255.mp3,buổi trình chiếu kế tiếp bắt đầu lúc mấy giờ,5.04
FPTOpenSpeechData_Set001_V0.1_010719.mp3,các em bị thúc ép phải xả súng do -N lo sợ ai đó sẽ ra tay trước,5.32898
FPTOpenSpeechData_Set001_V0.1_005190.mp3,đội hình xuất phát dự kiến của việt nam,4.51298
FPTOpenSpeechData_Set002_V0.1_009166.mp3,tôi đã làm anh phiền muộn anh rất nhiều tôi thật lòng xin lỗi,4.464
FPTOpenSpeechData_Set002_V0.1_003675.mp3,"Hay tin , cụ ông chống gậy chạy ra , ngồi bên đường bôi dầu cho vợ .",5.424
FPTOpenSpeechData_Set002_V0.1_008429.mp3,Vừa khám phá vừa cười với fun facts động vật.,3.96
FPTOpenSpeechData_Set001_V0.1_002576.mp3,ông bị ép thôi việc một cách công khai,3.98498
FPTOpenSpeechData_Set002_V0.1_003272.mp3,"Tôi xin lỗi , nhưng chắc phải thất hứa lần nữa quá .",6.672
FPTOpenSpeechData_Set001_V0.1_014082.mp3,bầu không khí căng thẳng trùm lên đám khán giả các cô gái thì chết giấc,6.07298
FPTOpenSpeechData_Set002_V0.1_008970.mp3,"Trước câu hỏi này , Hải chỉ im lặng không trả lời .",3.864
FPTOpenSpeechData_Set002_V0.1_010482.mp3,"Họ là doanh nghiệp nước ngoài , lỗ là họ cắt điện ngay .",4.824
FPTOpenSpeechData_Set002_V0.1_008934.mp3,"Tuy nhiên , mật ong sống dã sinh , tự nhiên ở rừng hầu như không còn nữa .",4.704
FPTOpenSpeechData_Set001_V0.1_002668.mp3,vâng tôi nghe chủ nhà nói rằng bà ấy đang dọn đi,4.48898
FPTOpenSpeechData_Set002_V0.1_002173.mp3,"Sau đó , một tốp khác chuyển rác đến điểm tập kết .",3.672
FPTOpenSpeechData_Set002_V0.1_001764.mp3,"Sau tai nạn , chiếc tàu bị mắc dưới đáy sà lan .",3.864
FPTOpenSpeechData_Set001_V0.1_001203.mp3,các bao sữa cứ đặt trệt trên sàn đá hoa,5.28098
FPTOpenSpeechData_Set002_V0.1_002982.mp3,"Em thích nhạc vàng , Kim Anh thuộc nhiều bài nhạc trẻ .",4.032
FPTOpenSpeechData_Set001_V0.1_007811.mp3,theo bản đề xuất của các nhà thiên văn học được chính thức đưa ra từ ngày,5.2753
FPTOpenSpeechData_Set002_V0.1_006432.mp3,tôi có thể không tìm được ở đâu loại đồ uống như thế này,6.576
FPTOpenSpeechData_Set002_V0.1_008306.mp3,"Nó hiện đang được trưng bày tại Triển lãm đồng hồ và trang sức tại Doha, Qatar.",6.168
FPTOpenSpeechData_Set001_V0.1_003299.mp3,tổng thống Bush biết rất rõ nước Mỹ cần ai đảm đương chức vụ bộ trưởng tài chính,4.24898
